,Symbol_x,Date,Expiry,Strike Price,Call Price,Put Price
32859,NIFTY,16-Mar-15,27-Dec-18,8000,2994.7,142.55
32861,NIFTY,17-Mar-15,27-Dec-18,8000,3085.2,137.7
32863,NIFTY,18-Mar-15,27-Dec-18,8000,3034.6,130.25
32865,NIFTY,19-Mar-15,27-Dec-18,8000,2984.1,125.8
32867,NIFTY,20-Mar-15,27-Dec-18,8000,2918.7,127.65
32869,NIFTY,23-Mar-15,27-Dec-18,8000,2882.2,117.45
32871,NIFTY,24-Mar-15,27-Dec-18,8000,2872.75,104.25
32873,NIFTY,25-Mar-15,27-Dec-18,8000,2852.95,93.65
32875,NIFTY,26-Mar-15,27-Dec-18,8000,2748.15,189.75
32877,NIFTY,27-Mar-15,27-Dec-18,8000,2734.45,171.6
32879,NIFTY,30-Mar-15,27-Dec-18,8000,2909.65,197.85
32881,NIFTY,31-Mar-15,27-Dec-18,8000,2884.15,181.55
32883,NIFTY,01-Apr-15,27-Dec-18,8000,2973.55,177.1
32885,NIFTY,06-Apr-15,27-Dec-18,8000,2968.4,179.1
32887,NIFTY,07-Apr-15,27-Dec-18,8000,2949.1,162.9
32889,NIFTY,08-Apr-15,27-Dec-18,8000,2984.3,149.7
32891,NIFTY,09-Apr-15,27-Dec-18,8000,3028.2,139.8
32893,NIFTY,10-Apr-15,27-Dec-18,8000,3014.7,125.6
32895,NIFTY,13-Apr-15,27-Dec-18,8000,3049.5,115.1
32897,NIFTY,15-Apr-15,27-Dec-18,8000,2981.55,122.65
32899,NIFTY,16-Apr-15,27-Dec-18,8000,2926,118.5
32901,NIFTY,17-Apr-15,27-Dec-18,8000,2841.55,138.3
32903,NIFTY,20-Apr-15,27-Dec-18,8000,2754.35,202.05
32905,NIFTY,21-Apr-15,27-Dec-18,8000,2688.25,205.5
32907,NIFTY,22-Apr-15,27-Dec-18,8000,2727.65,187.75
32909,NIFTY,23-Apr-15,27-Dec-18,8000,2680.8,177.95
32911,NIFTY,24-Apr-15,27-Dec-18,8000,2605.05,196.65
32913,NIFTY,27-Apr-15,27-Dec-18,8000,2526.65,215.85
32915,NIFTY,28-Apr-15,27-Dec-18,8000,2585.45,204.25
32917,NIFTY,29-Apr-15,27-Dec-18,8000,2544.4,195.2
32919,NIFTY,30-Apr-15,27-Dec-18,8000,2481.9,196.6
32921,NIFTY,04-May-15,27-Dec-18,8000,2657.35,227.05
32923,NIFTY,05-May-15,27-Dec-18,8000,2625.95,210.6
32925,NIFTY,06-May-15,27-Dec-18,8000,2571.15,374.15
32927,NIFTY,07-May-15,27-Dec-18,8000,2514.05,360.25
32929,NIFTY,08-May-15,27-Dec-18,8000,2650.25,367.9
32931,NIFTY,11-May-15,27-Dec-18,8000,2785.6,369.25
32933,NIFTY,12-May-15,27-Dec-18,8000,2699.45,482.75
32935,NIFTY,13-May-15,27-Dec-18,8000,2788.6,464.75
32937,NIFTY,14-May-15,27-Dec-18,8000,2749.45,436.05
32939,NIFTY,15-May-15,27-Dec-18,8000,2758.05,403.55
32941,NIFTY,18-May-15,27-Dec-18,8000,2849.45,392.05
32943,NIFTY,19-May-15,27-Dec-18,8000,2810.8,367
32945,NIFTY,20-May-15,27-Dec-18,8000,2836.4,342.75
32947,NIFTY,21-May-15,27-Dec-18,8000,2804.95,319.2
32949,NIFTY,22-May-15,27-Dec-18,8000,2820.5,291.75
32951,NIFTY,25-May-15,27-Dec-18,8000,2732.2,304.7
32953,NIFTY,26-May-15,27-Dec-18,8000,2680.5,289.55
32955,NIFTY,27-May-15,27-Dec-18,8000,2654.4,267.35
32957,NIFTY,28-May-15,27-Dec-18,8000,2619.5,249.45
32959,NIFTY,29-May-15,27-Dec-18,8000,2731.95,250.75
32961,NIFTY,01-Jun-15,27-Dec-18,8000,2709.3,230.2
32963,NIFTY,02-Jun-15,27-Dec-18,8000,2590.05,360.55
32965,NIFTY,03-Jun-15,27-Dec-18,8000,2524.25,376
32967,NIFTY,04-Jun-15,27-Dec-18,8000,2478.45,357.4
32969,NIFTY,05-Jun-15,27-Dec-18,8000,2432.4,339.3
32971,NIFTY,08-Jun-15,27-Dec-18,8000,2358.9,344.6
32973,NIFTY,09-Jun-15,27-Dec-18,8000,2320.4,324.9
32975,NIFTY,10-Jun-15,27-Dec-18,8000,2412.5,320.55
32977,NIFTY,11-Jun-15,27-Dec-18,8000,2336.5,407.1
32979,NIFTY,12-Jun-15,27-Dec-18,8000,2331.8,375.5
32981,NIFTY,15-Jun-15,27-Dec-18,8000,2330.55,349.3
32983,NIFTY,16-Jun-15,27-Dec-18,8000,2335.45,324.25
32985,NIFTY,17-Jun-15,27-Dec-18,8000,2367.45,296.3
32987,NIFTY,18-Jun-15,27-Dec-18,8000,2437.85,282.9
32989,NIFTY,19-Jun-15,27-Dec-18,8000,2473.95,259.35
32991,NIFTY,22-Jun-15,27-Dec-18,8000,2604.85,270.35
32993,NIFTY,23-Jun-15,27-Dec-18,8000,2607.6,248.1
32995,NIFTY,24-Jun-15,27-Dec-18,8000,2569.7,232.2
32997,NIFTY,25-Jun-15,27-Dec-18,8000,2589.1,211.55
32999,NIFTY,26-Jun-15,27-Dec-18,8000,2560.95,195.35
33001,NIFTY,29-Jun-15,27-Dec-18,8000,2512.8,192.9
33003,NIFTY,30-Jun-15,27-Dec-18,8000,2531,181.25
33005,NIFTY,01-Jul-15,27-Dec-18,8000,2603.05,176.4
33007,NIFTY,02-Jul-15,27-Dec-18,8000,2572,163.2
33009,NIFTY,03-Jul-15,27-Dec-18,8000,2594.15,148.85
33011,NIFTY,06-Jul-15,27-Dec-18,8000,2601,137.2
33013,NIFTY,07-Jul-15,27-Dec-18,8000,2562.1,127.85
33015,NIFTY,08-Jul-15,27-Dec-18,8000,2483.55,189.9
33017,NIFTY,09-Jul-15,27-Dec-18,8000,2440.75,180.85
33019,NIFTY,10-Jul-15,27-Dec-18,8000,2456.45,163.75
33021,NIFTY,13-Jul-15,27-Dec-18,8000,2550,166.4
33023,NIFTY,14-Jul-15,27-Dec-18,8000,2535.65,150.5
33025,NIFTY,15-Jul-15,27-Dec-18,8000,2599.15,141.45
33027,NIFTY,16-Jul-15,27-Dec-18,8000,2671.45,139.2
33029,NIFTY,17-Jul-15,27-Dec-18,8000,2658.2,125.5
33031,NIFTY,20-Jul-15,27-Dec-18,8000,2617.8,116.45
33033,NIFTY,21-Jul-15,27-Dec-18,8000,2563.65,122.95
33035,NIFTY,22-Jul-15,27-Dec-18,8000,2673.35,127.8
33037,NIFTY,23-Jul-15,27-Dec-18,8000,2618.9,124.6
33039,NIFTY,24-Jul-15,27-Dec-18,8000,2551.55,131.05
33041,NIFTY,27-Jul-15,27-Dec-18,8000,2455.55,210.05
33043,NIFTY,28-Jul-15,27-Dec-18,8000,2419.05,196.75
33045,NIFTY,29-Jul-15,27-Dec-18,8000,2442.05,178.85
33047,NIFTY,30-Jul-15,27-Dec-18,8000,2474.55,163.8
33049,NIFTY,31-Jul-15,27-Dec-18,8000,2585.6,171.4
33051,NIFTY,03-Aug-15,27-Dec-18,8000,2575.65,155.2
33053,NIFTY,04-Aug-15,27-Dec-18,8000,2536.6,145.7
33055,NIFTY,05-Aug-15,27-Dec-18,8000,2568.9,134.5
33057,NIFTY,06-Aug-15,27-Dec-18,8000,2570.9,121.3
33059,NIFTY,07-Aug-15,27-Dec-18,8000,2531.45,113.5
33061,NIFTY,10-Aug-15,27-Dec-18,8000,2477.35,110.6
33063,NIFTY,11-Aug-15,27-Dec-18,8000,2421.5,115.15
33065,NIFTY,12-Aug-15,27-Dec-18,8000,2345.25,151
33067,NIFTY,13-Aug-15,27-Dec-18,8000,2339.45,135.95
33069,NIFTY,14-Aug-15,27-Dec-18,8000,2546.3,179.35
33071,NIFTY,17-Aug-15,27-Dec-18,8000,2494.65,172.95
33073,NIFTY,18-Aug-15,27-Dec-18,8000,2468.8,159.15
33075,NIFTY,19-Aug-15,27-Dec-18,8000,2473.9,145.2
33077,NIFTY,20-Aug-15,27-Dec-18,8000,2396.3,187.2
33079,NIFTY,21-Aug-15,27-Dec-18,8000,2328.05,197.15
33081,NIFTY,24-Aug-15,27-Dec-18,8000,2599.15,948.7
33083,NIFTY,25-Aug-15,27-Dec-18,8000,2164.45,899.35
33085,NIFTY,26-Aug-15,27-Dec-18,8000,2191.35,898
33087,NIFTY,27-Aug-15,27-Dec-18,8000,2662.5,880.2
33089,NIFTY,28-Aug-15,27-Dec-18,8000,2666.7,830.65
33091,NIFTY,31-Aug-15,27-Dec-18,8000,1947.9,801.45
33093,NIFTY,01-Sep-15,27-Dec-18,8000,2500.6,892.15
33095,NIFTY,02-Sep-15,27-Dec-18,8000,2418.7,878.3
33097,NIFTY,03-Sep-15,27-Dec-18,8000,2482.45,843.55
33099,NIFTY,04-Sep-15,27-Dec-18,8000,2010,923.05
33101,NIFTY,07-Sep-15,27-Dec-18,8000,2290.2,933.05
33103,NIFTY,08-Sep-15,27-Dec-18,8000,2393,901.55
33105,NIFTY,09-Sep-15,27-Dec-18,8000,2496.25,869.6
33107,NIFTY,10-Sep-15,27-Dec-18,8000,2431.15,838.4
33109,NIFTY,11-Sep-15,27-Dec-18,8000,2392.3,795.6
33111,NIFTY,14-Sep-15,27-Dec-18,8000,2434.85,753
33113,NIFTY,15-Sep-15,27-Dec-18,8000,2368.45,729.05
33115,NIFTY,16-Sep-15,27-Dec-18,8000,2397.3,689.2
33117,NIFTY,18-Sep-15,27-Dec-18,8000,2440.65,654.5
33119,NIFTY,21-Sep-15,27-Dec-18,8000,2397.85,620.45
33121,NIFTY,22-Sep-15,27-Dec-18,8000,2312.9,701.9
33123,NIFTY,23-Sep-15,27-Dec-18,8000,2296.55,667.1
33125,NIFTY,24-Sep-15,27-Dec-18,8000,2276.8,630.15
33127,NIFTY,28-Sep-15,27-Dec-18,8000,2195.7,631.2
33129,NIFTY,29-Sep-15,27-Dec-18,8000,2178.55,610.45
33131,NIFTY,30-Sep-15,27-Dec-18,8000,2245.65,597.65
33133,NIFTY,01-Oct-15,27-Dec-18,8000,2203.4,571.05
33135,NIFTY,05-Oct-15,27-Dec-18,8000,2380.65,589.05
33137,NIFTY,06-Oct-15,27-Dec-18,8000,2371.85,554.05
33139,NIFTY,07-Oct-15,27-Dec-18,8000,2361.15,518.05
33141,NIFTY,08-Oct-15,27-Dec-18,8000,2297,505.2
33143,NIFTY,09-Oct-15,27-Dec-18,8000,2327.5,472.6
33145,NIFTY,12-Oct-15,27-Dec-18,8000,2263.35,460.35
33147,NIFTY,13-Oct-15,27-Dec-18,8000,2225.45,435.6
33149,NIFTY,14-Oct-15,27-Dec-18,8000,2178.5,415.75
33151,NIFTY,15-Oct-15,27-Dec-18,8000,2226.95,391.8
33153,NIFTY,16-Oct-15,27-Dec-18,8000,2260.5,365.9
33155,NIFTY,19-Oct-15,27-Dec-18,8000,2271.5,337.75
33157,NIFTY,20-Oct-15,27-Dec-18,8000,2236.75,317.65
33159,NIFTY,21-Oct-15,27-Dec-18,8000,2205.45,297.55
33161,NIFTY,23-Oct-15,27-Dec-18,8000,2230.35,273.2
33163,NIFTY,26-Oct-15,27-Dec-18,8000,2183.9,261.4
33165,NIFTY,27-Oct-15,27-Dec-18,8000,2142.25,248.7
33167,NIFTY,28-Oct-15,27-Dec-18,8000,2086.6,252
33169,NIFTY,29-Oct-15,27-Dec-18,8000,2031,255.1
33171,NIFTY,30-Oct-15,27-Dec-18,8000,1978.85,252.2
33173,NIFTY,02-Nov-15,27-Dec-18,8000,1943.35,237.55
33175,NIFTY,03-Nov-15,27-Dec-18,8000,1931.6,219.15
33177,NIFTY,04-Nov-15,27-Dec-18,8000,1901.3,206.65
33179,NIFTY,05-Nov-15,27-Dec-18,8000,1839.35,232.7
33181,NIFTY,06-Nov-15,27-Dec-18,8000,1820.5,216.3
33183,NIFTY,09-Nov-15,27-Dec-18,8000,1774.1,212.85
33185,NIFTY,10-Nov-15,27-Dec-18,8000,1722.45,294.3
33187,NIFTY,11-Nov-15,27-Dec-18,8000,1742.9,274.4
33189,NIFTY,13-Nov-15,27-Dec-18,8000,1689.95,284.75
33191,NIFTY,16-Nov-15,27-Dec-18,8000,1713.3,265.6
33193,NIFTY,17-Nov-15,27-Dec-18,8000,1723.5,246.2
33195,NIFTY,18-Nov-15,27-Dec-18,8000,1666.7,298.35
33197,NIFTY,19-Nov-15,27-Dec-18,8000,1786.9,308.9
33199,NIFTY,20-Nov-15,27-Dec-18,8000,1777.65,287.15
33201,NIFTY,23-Nov-15,27-Dec-18,8000,1748.9,269.55
33203,NIFTY,24-Nov-15,27-Dec-18,8000,1716.6,256.2
33205,NIFTY,26-Nov-15,27-Dec-18,8000,1749.15,241.05
33207,NIFTY,27-Nov-15,27-Dec-18,8000,1796.65,227
33209,NIFTY,30-Nov-15,27-Dec-18,8000,1771.75,211.45
33211,NIFTY,01-Dec-15,27-Dec-18,8000,1775.85,193.3
33213,NIFTY,02-Dec-15,27-Dec-18,8000,1742.35,184.6
33215,NIFTY,03-Dec-15,27-Dec-18,8000,1687.85,200.55
33217,NIFTY,04-Dec-15,27-Dec-18,8000,1633.7,229.95
33219,NIFTY,07-Dec-15,27-Dec-18,8000,1602.95,217.65
33221,NIFTY,08-Dec-15,27-Dec-18,8000,1550.3,233.9
33223,NIFTY,09-Dec-15,27-Dec-18,8000,1501.45,273.55
33225,NIFTY,10-Dec-15,27-Dec-18,8000,1565.7,264.45
33227,NIFTY,11-Dec-15,27-Dec-18,8000,1513.1,287.95
33229,NIFTY,14-Dec-15,27-Dec-18,8000,1532.85,268.1
33231,NIFTY,15-Dec-15,27-Dec-18,8000,1568.75,252.5
33233,NIFTY,16-Dec-15,27-Dec-18,8000,1602.75,237.75
33235,NIFTY,17-Dec-15,27-Dec-18,8000,1699.45,500
33237,NIFTY,18-Dec-15,27-Dec-18,8000,1643.35,269.95
33239,NIFTY,21-Dec-15,27-Dec-18,8000,1703,261
33241,NIFTY,22-Dec-15,27-Dec-18,8000,1654.95,262.6
33243,NIFTY,23-Dec-15,27-Dec-18,8000,1729.05,256.2
33245,NIFTY,24-Dec-15,27-Dec-18,8000,1706.35,239.75
33247,NIFTY,28-Dec-15,27-Dec-18,8000,1754.25,228.75
33249,NIFTY,29-Dec-15,27-Dec-18,8000,1739.65,211.65
33251,NIFTY,30-Dec-15,27-Dec-18,8000,1698.4,206.3
33253,NIFTY,31-Dec-15,27-Dec-18,8000,1732.7,193.7
33255,NIFTY,01-Jan-16,27-Dec-18,8000,1734.95,176.6
33257,NIFTY,04-Jan-16,27-Dec-18,8000,1697.9,315.35
33259,NIFTY,05-Jan-16,27-Dec-18,8000,1670.1,297.45
33261,NIFTY,06-Jan-16,27-Dec-18,8000,1624.5,490
33263,NIFTY,07-Jan-16,27-Dec-18,8000,1600.2,442.7
33265,NIFTY,08-Jan-16,27-Dec-18,8000,1606.1,414.95
33267,NIFTY,11-Jan-16,27-Dec-18,8000,1556.95,407.25
33269,NIFTY,12-Jan-16,27-Dec-18,8000,1508.5,409.85
33271,NIFTY,13-Jan-16,27-Dec-18,8000,1541.3,384.25
33273,NIFTY,14-Jan-16,27-Dec-18,8000,1508.3,368.7
33275,NIFTY,15-Jan-16,27-Dec-18,8000,1455.4,418.05
33277,NIFTY,18-Jan-16,27-Dec-18,8000,1406.2,452.1
33279,NIFTY,19-Jan-16,27-Dec-18,8000,1479,438.35
33281,NIFTY,20-Jan-16,27-Dec-18,8000,1434.1,522.5
33283,NIFTY,21-Jan-16,27-Dec-18,8000,1394.95,507.75
33285,NIFTY,22-Jan-16,27-Dec-18,8000,1570.6,533.5
33287,NIFTY,25-Jan-16,27-Dec-18,8000,1558.45,500.5
33289,NIFTY,27-Jan-16,27-Dec-18,8000,1534.05,473.5
33291,NIFTY,28-Jan-16,27-Dec-18,8000,1504.95,449.55
33293,NIFTY,29-Jan-16,27-Dec-18,8000,1671.55,467.5
33295,NIFTY,01-Feb-16,27-Dec-18,8000,1634.8,446.2
33297,NIFTY,02-Feb-16,27-Dec-18,8000,1582.2,484.3
33299,NIFTY,03-Feb-16,27-Dec-18,8000,1529.15,517.15
33301,NIFTY,04-Feb-16,27-Dec-18,8000,1544.95,484.75
33303,NIFTY,05-Feb-16,27-Dec-18,8000,1614.3,466.7
33305,NIFTY,08-Feb-16,27-Dec-18,8000,1552,683.3
33307,NIFTY,09-Feb-16,27-Dec-18,8000,1489.15,640
33309,NIFTY,10-Feb-16,27-Dec-18,8000,1437.55,570.4
33311,NIFTY,11-Feb-16,27-Dec-18,8000,1478.7,854.1
33313,NIFTY,12-Feb-16,27-Dec-18,8000,1448.4,680
33315,NIFTY,15-Feb-16,27-Dec-18,8000,1660.15,849.05
33317,NIFTY,16-Feb-16,27-Dec-18,8000,1589.95,898.6
33319,NIFTY,17-Feb-16,27-Dec-18,8000,1607.3,857.15
33321,NIFTY,18-Feb-16,27-Dec-18,8000,1656.7,817.4
33323,NIFTY,19-Feb-16,27-Dec-18,8000,1635.7,778.75
33325,NIFTY,22-Feb-16,27-Dec-18,8000,1620.25,738.3
33327,NIFTY,23-Feb-16,27-Dec-18,8000,1561.55,798.8
33329,NIFTY,24-Feb-16,27-Dec-18,8000,1504.75,818.1
33331,NIFTY,25-Feb-16,27-Dec-18,8000,1451,806.65
33333,NIFTY,26-Feb-16,27-Dec-18,8000,1475.1,765.9
33335,NIFTY,29-Feb-16,27-Dec-18,8000,1420.7,753.15
33337,NIFTY,01-Mar-16,27-Dec-18,8000,1743.75,854.9
33339,NIFTY,02-Mar-16,27-Dec-18,8000,1873.55,846.7
33341,NIFTY,03-Mar-16,27-Dec-18,8000,1940.15,818.75
33343,NIFTY,04-Mar-16,27-Dec-18,8000,1906.5,782.15
33345,NIFTY,08-Mar-16,27-Dec-18,8000,1863.65,748.6
33347,NIFTY,09-Mar-16,27-Dec-18,8000,1871.2,705.7
33349,NIFTY,10-Mar-16,27-Dec-18,8000,1813.4,689.6
33351,NIFTY,11-Mar-16,27-Dec-18,8000,1801.05,651.1
33353,NIFTY,14-Mar-16,27-Dec-18,8000,1789.3,615.1
33355,NIFTY,15-Mar-16,27-Dec-18,8000,1724.55,624.6
33357,NIFTY,16-Mar-16,27-Dec-18,8000,1724.1,590.95
33359,NIFTY,17-Mar-16,27-Dec-18,8000,1703.45,559.75
33361,NIFTY,18-Mar-16,27-Dec-18,8000,1772.75,536.9
33363,NIFTY,21-Mar-16,27-Dec-18,8000,1848.6,518.9
33365,NIFTY,22-Mar-16,27-Dec-18,8000,1828.05,689.55
33367,NIFTY,23-Mar-16,27-Dec-18,8000,1794.5,466
33369,NIFTY,28-Mar-16,27-Dec-18,8000,1721.35,501.4
33371,NIFTY,29-Mar-16,27-Dec-18,8000,1689.95,475.45
33373,NIFTY,30-Mar-16,27-Dec-18,8000,1835.65,482.65
33375,NIFTY,31-Mar-16,27-Dec-18,8000,1796.7,463
33377,NIFTY,01-Apr-16,27-Dec-18,8000,1752.7,445.75
33379,NIFTY,04-Apr-16,27-Dec-18,8000,1690,460
33381,NIFTY,05-Apr-16,27-Dec-18,8000,1608.4,583.55
33383,NIFTY,06-Apr-16,27-Dec-18,8000,1586.3,553.4
33385,NIFTY,07-Apr-16,27-Dec-18,8000,1526.95,563.3
33387,NIFTY,08-Apr-16,27-Dec-18,8000,1505.45,534.3
33389,NIFTY,11-Apr-16,27-Dec-18,8000,1613.45,528.2
33391,NIFTY,12-Apr-16,27-Dec-18,8000,1619.7,496.4
33393,NIFTY,13-Apr-16,27-Dec-18,8000,1772.4,505.35
33395,NIFTY,18-Apr-16,27-Dec-18,8000,1804.15,475.75
33397,NIFTY,20-Apr-16,27-Dec-18,8000,1774.25,450.25
33399,NIFTY,21-Apr-16,27-Dec-18,8000,1749.2,423.85
33401,NIFTY,22-Apr-16,27-Dec-18,8000,1714.75,403.45
33403,NIFTY,25-Apr-16,27-Dec-18,8000,1660.9,397.75
33405,NIFTY,26-Apr-16,27-Dec-18,8000,1768.8,388.8
33407,NIFTY,27-Apr-16,27-Dec-18,8000,1760.1,362.4
33409,NIFTY,28-Apr-16,27-Dec-18,8000,1695.85,433.9
33411,NIFTY,29-Apr-16,27-Dec-18,8000,1674.55,407.9
33413,NIFTY,02-May-16,27-Dec-18,8000,1622.7,402.15
33415,NIFTY,03-May-16,27-Dec-18,8000,1569.6,405.75
33417,NIFTY,04-May-16,27-Dec-18,8000,1523.85,398.3
33419,NIFTY,05-May-16,27-Dec-18,8000,1521.35,375.15
33421,NIFTY,06-May-16,27-Dec-18,8000,1495.1,355.75
33423,NIFTY,09-May-16,27-Dec-18,8000,1641.15,374.9
33425,NIFTY,10-May-16,27-Dec-18,8000,1636.55,349.9
33427,NIFTY,11-May-16,27-Dec-18,8000,1589.8,343.4
33429,NIFTY,12-May-16,27-Dec-18,8000,1621.95,320.15
33431,NIFTY,13-May-16,27-Dec-18,8000,1563.1,348.1
33433,NIFTY,16-May-16,27-Dec-18,8000,1583.8,325.2
33435,NIFTY,17-May-16,27-Dec-18,8000,1591.05,302.05
33437,NIFTY,18-May-16,27-Dec-18,8000,1551.35,291.15
33439,NIFTY,19-May-16,27-Dec-18,8000,1491.4,324.5
33441,NIFTY,20-May-16,27-Dec-18,8000,1449.35,317.45
33443,NIFTY,23-May-16,27-Dec-18,8000,1413.1,305.5
33445,NIFTY,24-May-16,27-Dec-18,8000,1407.45,285.1
33447,NIFTY,25-May-16,27-Dec-18,8000,1670.55,365.25
33449,NIFTY,26-May-16,27-Dec-18,8000,1812.05,378.45
33451,NIFTY,27-May-16,27-Dec-18,8000,1884.6,360.15
33453,NIFTY,30-May-16,27-Dec-18,8000,1874.8,335.85
33455,NIFTY,31-May-16,27-Dec-18,8000,1584.1,318.9
33457,NIFTY,01-Jun-16,27-Dec-18,8000,1829.8,297.2
33459,NIFTY,02-Jun-16,27-Dec-18,8000,1847.95,274.2
33461,NIFTY,03-Jun-16,27-Dec-18,8000,1829.25,255
33463,NIFTY,06-Jun-16,27-Dec-18,8000,1792.65,242.1
33465,NIFTY,07-Jun-16,27-Dec-18,8000,1838.2,228.65
33467,NIFTY,08-Jun-16,27-Dec-18,8000,1823.2,211.75
33469,NIFTY,09-Jun-16,27-Dec-18,8000,1763,224
33471,NIFTY,10-Jun-16,27-Dec-18,8000,1720.25,217.85
33473,NIFTY,13-Jun-16,27-Dec-18,8000,1663.2,225.85
33475,NIFTY,14-Jun-16,27-Dec-18,8000,1650.75,207.95
33477,NIFTY,15-Jun-16,27-Dec-18,8000,1750.6,209.7
33479,NIFTY,16-Jun-16,27-Dec-18,8000,1691.65,221.3
33481,NIFTY,17-Jun-16,27-Dec-18,8000,1704.65,202.75
33483,NIFTY,20-Jun-16,27-Dec-18,8000,1757.45,192.95
33485,NIFTY,21-Jun-16,27-Dec-18,8000,1726.85,182.25
33487,NIFTY,22-Jun-16,27-Dec-18,8000,1690.85,173.85
33489,NIFTY,23-Jun-16,27-Dec-18,8000,1745.3,403.5
33491,NIFTY,24-Jun-16,27-Dec-18,8000,1694.55,300.3
33493,NIFTY,27-Jun-16,27-Dec-18,8000,1675.2,280.45
33495,NIFTY,28-Jun-16,27-Dec-18,8000,1690.9,257.55
33497,NIFTY,29-Jun-16,27-Dec-18,8000,1755.55,245.7
33499,NIFTY,30-Jun-16,27-Dec-18,8000,1829.85,235.9
33501,NIFTY,01-Jul-16,27-Dec-18,8000,1848.05,218.15
33503,NIFTY,04-Jul-16,27-Dec-18,8000,1862.55,202.55
33505,NIFTY,05-Jul-16,27-Dec-18,8000,1816.35,197.4
33507,NIFTY,07-Jul-16,27-Dec-18,8000,1798.95,182.3
33509,NIFTY,08-Jul-16,27-Dec-18,8000,1771.6,500
33511,NIFTY,11-Jul-16,27-Dec-18,8000,1936.6,201.75
33513,NIFTY,12-Jul-16,27-Dec-18,8000,1970.3,186.95
33515,NIFTY,13-Jul-16,27-Dec-18,8000,1952.5,171.95
33517,NIFTY,14-Jul-16,27-Dec-18,8000,1979.5,158.05
33519,NIFTY,15-Jul-16,27-Dec-18,8000,1945.9,149.35
33521,NIFTY,18-Jul-16,27-Dec-18,8000,1906.35,143.1
33523,NIFTY,19-Jul-16,27-Dec-18,8000,1913.75,128.6
33525,NIFTY,20-Jul-16,27-Dec-18,8000,1934.85,117
33527,NIFTY,21-Jul-16,27-Dec-18,8000,1879.6,122.05
33529,NIFTY,22-Jul-16,27-Dec-18,8000,1900.15,109.55
33531,NIFTY,25-Jul-16,27-Dec-18,8000,1995.6,112.75
33533,NIFTY,26-Jul-16,27-Dec-18,8000,1944.55,112.95
33535,NIFTY,27-Jul-16,27-Dec-18,8000,1956.9,101.4
33537,NIFTY,28-Jul-16,27-Dec-18,8000,1996.2,93.15
33539,NIFTY,29-Jul-16,27-Dec-18,8000,1962.4,88.4
33541,NIFTY,01-Aug-16,27-Dec-18,8000,1947.75,79.55
33543,NIFTY,02-Aug-16,27-Dec-18,8000,1923.15,73.15
33545,NIFTY,03-Aug-16,27-Dec-18,8000,1856.25,88.85
33547,NIFTY,04-Aug-16,27-Dec-18,8000,1853.3,79.3
33549,NIFTY,05-Aug-16,27-Dec-18,8000,2008.6,103.85
33551,NIFTY,08-Aug-16,27-Dec-18,8000,2023.35,92.65
33553,NIFTY,09-Aug-16,27-Dec-18,8000,1983.85,89.15
33555,NIFTY,10-Aug-16,27-Dec-18,8000,1909.15,118.65
33557,NIFTY,11-Aug-16,27-Dec-18,8000,1909.8,107
33559,NIFTY,12-Aug-16,27-Dec-18,8000,1986.55,105
33561,NIFTY,16-Aug-16,27-Dec-18,8000,1946.85,100.05
33563,NIFTY,17-Aug-16,27-Dec-18,8000,1920.15,400
33565,NIFTY,18-Aug-16,27-Dec-18,8000,1961.6,85.05
33567,NIFTY,19-Aug-16,27-Dec-18,8000,1945.7,76.8
33569,NIFTY,22-Aug-16,27-Dec-18,8000,1902.75,75.5
33571,NIFTY,23-Aug-16,27-Dec-18,8000,1896.6,67.2
33573,NIFTY,24-Aug-16,27-Dec-18,8000,1903.6,59.35
33575,NIFTY,25-Aug-16,27-Dec-18,8000,1853.15,65.1
33577,NIFTY,26-Aug-16,27-Dec-18,8000,1830.45,60.15
33579,NIFTY,29-Aug-16,27-Dec-18,8000,1855.15,53.85
33581,NIFTY,30-Aug-16,27-Dec-18,8000,2017.85,80.95
33583,NIFTY,31-Aug-16,27-Dec-18,8000,2046.15,73.4
33585,NIFTY,01-Sep-16,27-Dec-18,8000,2029.1,66.05
33587,NIFTY,02-Sep-16,27-Dec-18,8000,2058.35,58.45
33589,NIFTY,06-Sep-16,27-Dec-18,8000,2210.15,77.35
33591,NIFTY,07-Sep-16,27-Dec-18,8000,2178.5,72.05
33593,NIFTY,08-Sep-16,27-Dec-18,8000,2202.05,63.95
33595,NIFTY,09-Sep-16,27-Dec-18,8000,2124.75,78.45
33597,NIFTY,12-Sep-16,27-Dec-18,8000,2028.4,250
33599,NIFTY,14-Sep-16,27-Dec-18,8000,2022,335.1
33601,NIFTY,15-Sep-16,27-Dec-18,8000,2023.7,250
33603,NIFTY,16-Sep-16,27-Dec-18,8000,2048.45,101.2
33605,NIFTY,19-Sep-16,27-Dec-18,8000,2063.55,90.05
33607,NIFTY,20-Sep-16,27-Dec-18,8000,2025.65,86
33609,NIFTY,21-Sep-16,27-Dec-18,8000,2013.95,77.4
33611,NIFTY,22-Sep-16,27-Dec-18,8000,2103.4,79.4
33613,NIFTY,23-Sep-16,27-Dec-18,8000,2064.75,76.4
33615,NIFTY,26-Sep-16,27-Dec-18,8000,1983.9,104.85
33617,NIFTY,27-Sep-16,27-Dec-18,8000,1958.15,97.1
33619,NIFTY,28-Sep-16,27-Dec-18,8000,1980.5,88.1
33621,NIFTY,29-Sep-16,27-Dec-18,8000,1894.6,157.4
